Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,Nome,Height_in_inches,Wins,Losses,Draws
205.0,74.0,Orthodox,"Nov 19, 1984",3.22,0.54,3.54,0.54,0.0,0.0,0.87,1.0,Josh Stansbury,74.0,4,8,0.0
221.0,,Orthodox,"Dec 13, 1961",0.41,0.46,0.47,0.6,0.89,0.5,0.2,0.9,Maurice Smith,74.0,12,14,0.0
115.0,66.0,Orthodox,"May 03, 1994",0.87,0.37,2.67,0.34,0.0,0.0,0.33,0.0,Sandra Lavado,67.0,10,3,0.0
155.0,,Orthodox,"Dec 15, 1989",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Bobby Sanchez,67.0,10,35,0.0
,,,"Jan 17, 1978",1.52,0.18,2.28,0.57,0.0,0.0,0.0,0.0,John Devine,,6,4,0.0
125.0,71.0,Orthodox,"Jun 14, 1997",3.67,0.35,3.37,0.6,0.0,0.0,0.6,2.5,Naoki Inoue,69.0,11,1,0.0
115.0,68.0,Orthodox,"Apr 29, 1983",4.51,0.37,5.4,0.58,0.77,0.45,0.66,0.3,Valerie Letourneau,67.0,8,6,0.0
155.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eric Galvan,,0,0,0.0
135.0,,Orthodox,"Jan 12, 1978",1.67,0.69,0.53,0.33,0.0,0.0,0.14,2.0,Dave Galera,71.0,5,1,0.0
170.0,76.0,Orthodox,"Feb 21, 1988",2.99,0.51,2.55,0.46,2.35,0.38,0.63,0.6,Alex Oliveira,71.0,22,12,
185.0,76.0,Orthodox,"Jul 31, 1987",3.07,0.45,3.93,0.52,2.14,0.45,0.77,0.0,Dalcha Lungiambula,68.0,11,6,0.0
185.0,75.0,Orthodox,"Nov 05, 1992",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joilton Lutterbach,73.0,38,9,
185.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Schmitt,,2,3,0.0
214.0,,,"Aug 04, 1977",1.87,0.4,3.33,0.52,1.0,0.14,0.5,1.0,Jason Guida,70.0,19,28,
243.0,74.0,Orthodox,"Aug 21, 1993",1.81,0.43,2.22,0.47,3.09,0.36,0.5,1.0,Luis Henrique,74.0,10,5,
155.0,75.0,Orthodox,"May 22, 1987",2.57,0.54,3.91,0.47,2.31,0.25,1.0,1.5,Teemu Packalen,73.0,8,3,0.0
115.0,64.0,Orthodox,"Oct 15, 1985",5.54,0.42,5.77,0.56,0.36,0.23,0.74,0.2,Karolina Kowalkiewicz,63.0,16,10,0.0
145.0,68.0,Orthodox,"Dec 19, 1975",2.01,0.39,3.06,0.64,1.19,0.36,0.49,1.5,Michihiro Omigawa,66.0,17,14,1.0
205.0,72.0,Orthodox,"Feb 11, 1964",1.47,0.46,4.3,0.39,0.94,0.6,0.44,2.5,Ken Shamrock,73.0,28,17,2.0
155.0,68.0,Orthodox,"Sep 19, 1983",3.17,0.5,3.57,0.51,2.13,0.37,0.56,1.5,Matt Wiman,70.0,16,10,0.0
155.0,,,"Mar 11, 1988",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Charon Spain,69.0,14,26,0.0
155.0,,Orthodox,"Nov 15, 1989",1.4,0.33,1.75,0.6,0.0,0.0,0.61,0.8,Josh Shockley,73.0,11,4,0.0
170.0,74.0,Orthodox,"Mar 18, 1993",5.46,0.46,6.59,0.52,2.53,0.39,0.83,0.2,Ange Loosa,70.0,10,5,
205.0,,Orthodox,"Jul 07, 1969",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joel Sutton,71.0,2,4,1.0
175.0,,,"Dec 04, 1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean Daugherty,72.0,0,2,0.0
170.0,,Orthodox,"Mar 25, 1985",3.14,0.53,3.98,0.38,1.33,0.66,0.5,0.0,Besam Yousef,71.0,7,4,0.0
185.0,,Orthodox,"Apr 04, 1976",3.27,0.62,3.27,0.54,1.75,0.11,0.75,1.8,Sam Spengler,71.0,9,5,0.0
185.0,73.0,Orthodox,"Mar 01, 1989",1.13,0.38,4.11,0.45,2.13,0.5,0.0,0.0,Randall Wallace,71.0,15,6,0.0
170.0,,Switch,"Aug 04, 1987",3.47,0.5,1.43,0.69,0.58,0.33,0.58,0.0,Jonathan Meunier,75.0,8,1,0.0
183.0,,Orthodox,"May 25, 1971",0.86,0.37,1.72,0.31,0.0,0.0,0.25,4.0,Ralph Gracie,69.0,6,1,0.0
170.0,75.0,Southpaw,"Jan 12, 2001",9.82,0.53,5.01,0.58,1.47,0.33,1.0,0.0,Taiyilake Nueraji,74.0,12,1,
154.0,,,"Feb 04, 1980",0.68,0.33,2.15,0.45,0.62,0.1,0.27,2.1,Satoru Kitaoka,66.0,40,14,9.0
145.0,73.0,Orthodox,"Nov 10, 1988",3.97,0.45,3.79,0.53,0.72,0.6,0.65,0.5,Martin Day,70.0,8,6,0.0
205.0,,Orthodox,"Oct 22, 1968",1.11,0.36,4.59,0.45,4.75,0.4,0.33,0.0,Bryan Pardoe,73.0,13,16,0.0
265.0,,Orthodox,"Dec 16, 1978",5.13,0.52,3.19,0.41,3.14,0.36,0.53,1.3,James Thompson,77.0,20,16,
135.0,70.0,Orthodox,"Apr 13, 1998",5.25,0.46,4.2,0.5,0.69,0.25,0.79,0.0,Xiao Long,68.0,27,10,0.0
170.0,,Orthodox,"Jul 02, 1975",0.18,0.25,2.39,0.32,0.0,0.0,0.33,0.0,Ray Perales,70.0,13,22,0.0
135.0,66.0,Orthodox,"Sep 20, 1985",6.65,0.46,4.0,0.62,0.38,0.57,0.81,0.0,Sarah Kaufman,65.0,18,4,
265.0,,,"Oct 24, 1977",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baru Harn,,1,2,0.0
170.0,73.0,Orthodox,"Aug 19, 1994",3.34,0.43,2.62,0.6,1.44,0.41,0.64,0.8,Jake Matthews,71.0,22,8,0.0
160.0,,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lowell Anderson,66.0,0,1,0.0
,,,"Jul 18, 1988",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cody Floyd,,2,0,0.0
135.0,,,"Dec 16, 1979",2.27,0.23,8.2,0.33,0.0,0.0,0.5,0.0,Peggy Morgan,73.0,4,4,0.0
250.0,78.0,Orthodox,"Nov 16, 1989",6.04,0.45,6.65,0.52,0.09,0.5,0.74,0.0,Chase Sherman,76.0,16,12,0.0
205.0,72.0,Switch,"Nov 21, 1981",1.13,0.46,3.44,0.45,6.0,0.54,0.28,1.0,Rodney Wallace,69.0,26,15,1.0
,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goldman Butler,,1,4,0.0
145.0,71.0,Switch,"May 06, 1993",2.55,0.54,3.85,0.3,3.34,0.36,0.57,0.5,Spike Carlyle,68.0,9,3,0.0
155.0,71.0,Orthodox,"Mar 27, 1987",2.08,0.32,2.12,0.63,2.32,0.58,0.66,0.0,Renee Forte,67.0,8,4,0.0
145.0,72.0,Orthodox,"Mar 17, 1987",3.93,0.41,4.52,0.52,0.7,0.44,0.72,0.6,Chan Sung Jung,67.0,17,8,0.0
139.0,,Orthodox,"Nov 20, 1976",0.84,0.15,3.28,0.63,2.81,1.0,0.0,0.0,Jong Won Kim,67.0,0,1,0.0
185.0,72.0,Southpaw,"May 03, 1989",5.35,0.48,4.59,0.44,0.13,0.22,0.5,0.3,Bryan Barberena,72.0,18,12,0.0
145.0,74.0,Switch,"Apr 21, 1998",8.22,0.54,5.44,0.47,1.81,0.42,0.6,0.0,Jose Delgado,71.0,10,2,0.0
170.0,,Orthodox,"Jun 01, 1983",3.77,0.47,4.4,0.47,0.0,0.0,1.0,0.0,Wendell Oliveira Marques,70.0,29,10,0.0
145.0,,Orthodox,--,2.48,0.6,0.0,1.0,3.54,0.57,1.0,1.8,Casey Olson,67.0,14,5,0.0
155.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Juan Miranda,,7,5,0.0
135.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hussain Rasouli,66.0,2,3,0.0
239.0,78.0,Orthodox,"Aug 07, 1990",4.81,0.45,2.65,0.38,0.0,0.0,0.0,0.0,Ante Delija,75.0,26,7,0.0
245.0,79.0,Orthodox,"Aug 03, 1994",15.13,0.59,1.57,0.66,0.0,0.0,1.0,0.0,Brando Pericic,77.0,5,1,0.0
170.0,74.0,Southpaw,"Aug 25, 1991",2.6,0.54,2.44,0.52,1.25,0.37,0.63,0.4,Leon Edwards,74.0,22,6,
155.0,,Orthodox,"Nov 16, 1977",1.47,0.63,6.95,0.1,0.0,0.0,0.5,0.0,Adam Lynn,70.0,17,10,
205.0,76.0,Orthodox,"Feb 09, 1992",2.61,0.45,4.04,0.58,3.42,0.5,0.83,0.0,Darko Stosic,72.0,13,4,0.0
170.0,,Orthodox,--,1.27,0.44,0.87,0.45,0.0,0.0,0.5,1.0,Brian Schwartz,75.0,1,1,0.0
205.0,,Southpaw,"Nov 22, 1972",2.28,0.31,4.36,0.34,0.0,0.0,0.0,0.0,Andre Walker,71.0,1,5,0.0
155.0,73.0,Orthodox,"Sep 07, 1988",3.96,0.4,4.81,0.52,0.16,0.16,0.78,0.0,Kevin Aguilar,67.0,17,5,0.0
125.0,69.0,Southpaw,"Oct 10, 1999",4.32,0.5,4.96,0.54,0.0,0.0,1.0,0.0,Kai Yoshida,69.0,6,2,0.0
155.0,,Orthodox,"Jul 28, 1987",1.53,0.37,0.93,0.62,0.5,1.0,0.73,0.0,Willamy Freire,68.0,26,6,0.0
125.0,67.0,Orthodox,"Nov 15, 1991",4.08,0.41,3.77,0.58,0.7,0.5,0.71,0.0,Lauren Mueller,65.0,5,3,0.0
155.0,74.0,Orthodox,"Sep 14, 1995",4.78,0.54,3.87,0.55,1.18,0.3,0.75,0.4,Chris Padilla,69.0,17,6,0.0
241.0,75.0,Orthodox,"May 12, 1980",4.0,0.36,7.65,0.51,0.0,0.0,0.0,0.0,Damian Grabowski,73.0,20,5,0.0
155.0,74.0,Switch,"Jul 04, 1991",1.89,0.41,5.86,0.31,0.0,0.0,0.3,0.0,Charlie Ontiveros,74.0,11,9,0.0
155.0,70.0,Orthodox,"Jul 15, 1984",2.28,0.32,6.25,0.44,1.01,0.25,0.33,0.0,Edward Faaloloto,,2,5,0.0
145.0,,,"Nov 22, 1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brian Davidson,66.0,13,4,0.0
135.0,67.0,Orthodox,"Dec 02, 1997",4.58,0.43,4.0,0.55,0.61,0.38,0.73,0.1,Song Yadong,68.0,22,8,
135.0,68.0,Orthodox,"May 11, 1988",2.81,0.42,3.28,0.55,0.63,0.37,0.52,0.2,Julia Avila,67.0,9,4,0.0
145.0,67.0,Orthodox,"Mar 12, 1995",4.76,0.4,5.03,0.51,3.01,0.4,0.73,0.0,Daniel Santos,67.0,14,2,0.0
170.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nick Bustamante,69.0,5,3,0.0
135.0,70.0,Orthodox,"Jan 15, 1991",2.69,0.42,2.76,0.57,1.09,0.66,0.52,1.4,Michael McDonald,69.0,17,4,0.0
135.0,74.0,Southpaw,"Jan 15, 1996",0.73,0.33,2.89,0.45,1.16,0.2,0.33,0.6,Nick Aguirre,69.0,7,2,0.0
205.0,77.0,Orthodox,"Apr 23, 1996",5.09,0.47,3.47,0.59,0.0,0.0,0.86,0.0,Ibo Aslan,75.0,14,3,0.0
245.0,,Orthodox,"Aug 18, 1980",3.9,0.44,3.03,0.54,1.16,0.53,0.7,1.0,Sergei Kharitonov,72.0,26,6,0.0
280.0,,Orthodox,"Nov 23, 1965",0.84,0.5,1.37,0.42,4.19,0.69,0.5,2.8,Ron Waterman,74.0,16,6,2.0
145.0,,Orthodox,"Dec 16, 1978",2.07,0.6,2.4,0.53,0.0,0.0,0.5,1.0,Elaina Maxwell,68.0,7,4,0.0
170.0,75.0,Orthodox,"Jun 07, 1977",2.32,0.5,1.36,0.55,1.31,0.5,0.6,1.6,Chris Wilson,73.0,18,10,
139.0,,Orthodox,"Aug 22, 1986",1.29,0.27,2.12,0.67,1.64,0.27,0.65,0.0,Takafumi Otsuka,66.0,22,13,2.0
155.0,,,"Jul 09, 1976",2.47,0.5,2.0,0.57,0.0,0.0,0.11,2.5,Phil Cardella,71.0,8,5,0.0
185.0,,Southpaw,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jose Barreto,,0,1,0.0
145.0,71.0,Southpaw,"Feb 10, 1996",4.85,0.42,4.98,0.33,3.93,0.33,0.0,0.0,Carlos Calderon,71.0,6,3,
155.0,,,"Mar 12, 1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sterling Ford,70.0,15,7,0.0
180.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tulio Palhares,,2,16,0.0
170.0,77.0,Orthodox,"Jun 04, 2000",5.6,0.34,3.8,0.7,0.0,0.0,0.5,0.0,Ty Miller,74.0,6,0,
170.0,,Orthodox,"Jun 03, 1992",4.0,0.25,8.0,0.55,0.0,0.0,0.0,0.0,Vernon Ramos Ho,66.0,3,1,0.0
145.0,68.0,Orthodox,"Jul 14, 2000",5.11,0.38,9.15,0.38,4.04,0.33,0.0,0.0,Robbie Ring,69.0,6,1,0.0
155.0,73.0,Orthodox,"May 13, 1983",2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2,Yan Cabral,71.0,13,3,0.0
185.0,,,"Sep 16, 1986",1.74,0.47,0.87,0.65,4.98,0.53,1.0,1.2,Brandon Halsey,72.0,9,3,0.0
170.0,72.0,Southpaw,"Nov 06, 1977",1.8,0.43,2.07,0.63,2.49,0.24,0.61,1.0,Demian Maia,73.0,28,11,0.0
300.0,,Orthodox,"Sep 12, 1963",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osamu Tachihikari,77.0,0,4,0.0
225.0,,,"Sep 02, 1976",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jason Freeman,74.0,6,4,
155.0,,Switch,"Feb 15, 1973",1.17,0.3,2.1,0.56,0.0,0.0,0.14,0.7,David Baron,66.0,17,4,1.0
205.0,,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roland Payne,69.0,0,1,0.0
135.0,69.0,Orthodox,"May 09, 1997",0.0,0.0,9.05,0.27,0.0,0.0,0.0,0.0,Rana Rudra Pratap Singh,70.0,11,2,0.0
125.0,70.0,Orthodox,"Mar 25, 1997",6.1,0.43,4.35,0.57,0.65,0.8,0.59,0.2,Sabina Mazo,67.0,9,4,0.0
155.0,,,"Nov 17, 1976",2.43,0.42,4.86,0.57,0.0,0.0,0.0,0.0,Ashe Bowman,69.0,9,11,0.0
205.0,,Orthodox,"Jun 01, 1974",0.72,0.26,2.12,0.55,1.31,0.4,0.0,0.4,Antonio Schembri,69.0,5,5,0.0
170.0,,,"Jan 07, 1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dillon Smith,72.0,0,0,0.0
155.0,,,--,2.09,0.14,6.69,0.36,0.0,0.0,0.5,0.0,Ian Butler,68.0,3,3,
205.0,,,"Jan 19, 1988",4.17,0.55,10.83,0.23,0.0,0.0,0.0,0.0,Joe Cason,75.0,9,1,0.0
265.0,74.0,Orthodox,"Oct 20, 1991",5.47,0.31,7.47,0.38,1.0,0.1,0.0,0.0,Alvin Hines,74.0,7,1,0.0
250.0,,Southpaw,"Jun 08, 1958",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dan Severn,74.0,101,19,1.0
139.0,,Orthodox,"Jan 04, 1984",1.78,0.23,5.35,0.3,0.0,0.0,0.0,0.0,Federico Lopez,64.0,10,6,0.0
155.0,69.0,Orthodox,"Oct 21, 1982",1.91,0.42,6.22,0.33,0.0,0.0,0.0,14.3,Will Kerr,70.0,9,3,0.0
125.0,71.0,Orthodox,"Mar 22, 1998",3.18,0.39,3.33,0.52,3.1,0.38,0.54,2.6,Nyamjargal Tumendemberel,67.0,9,1,0.0
286.0,,Orthodox,"Oct 12, 1986",0.71,0.14,0.0,1.0,0.0,0.0,0.0,0.0,Lee Kwan Bum,74.0,0,1,0.0
135.0,70.0,Southpaw,"Aug 04, 1990",2.13,0.37,4.29,0.39,0.62,0.15,0.6,0.2,Trevin Jones,67.0,13,10,
155.0,68.0,Orthodox,"May 03, 1985",5.52,0.49,4.15,0.68,0.0,0.0,0.86,0.0,John Makdessi,68.0,18,9,0.0
170.0,,,"Feb 08, 1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andy Waters,72.0,1,2,0.0
145.0,73.0,Orthodox,"Jun 28, 1986",2.97,0.37,3.2,0.5,1.98,0.66,0.55,0.0,Jason Young,69.0,9,6,0.0
170.0,71.0,Orthodox,"Aug 27, 1995",4.31,0.45,5.35,0.47,1.04,0.2,0.5,0.5,Louis Cosce,69.0,7,2,0.0
145.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eric Castile,68.0,3,2,0.0
170.0,,,"Sep 29, 1984",0.81,0.5,0.51,0.79,0.0,0.0,0.0,0.0,Jeremie Holloway,72.0,8,3,0.0
200.0,,Southpaw,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christophe Leninger,72.0,3,4,0.0
135.0,68.0,Orthodox,"Aug 02, 1978",1.86,0.48,3.46,0.47,0.86,0.18,0.0,1.1,Jeff Hougland,67.0,10,6,0.0
145.0,70.0,Orthodox,"May 29, 1990",4.76,0.4,5.94,0.53,1.42,0.26,0.64,0.7,Steven Peterson,70.0,19,11,0.0
145.0,,Orthodox,--,0.53,0.5,2.4,0.32,5.0,0.27,1.0,1.0,Zach Skinner,66.0,10,11,0.0
145.0,,,"Jul 19, 1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mark Dickman,69.0,11,3,0.0
125.0,69.0,Orthodox,"Mar 30, 1989",3.34,0.37,5.2,0.5,0.84,0.5,0.14,0.0,Shana Dobson,66.0,4,5,0.0
170.0,,Orthodox,"Sep 22, 1982",2.55,0.4,2.34,0.35,0.0,0.0,0.0,0.0,Paul Georgieff,74.0,6,2,0.0
135.0,66.0,Orthodox,"Mar 01, 1995",3.78,0.47,4.65,0.47,1.56,0.47,0.62,0.6,Aspen Ladd,66.0,9,3,0.0
170.0,70.0,Orthodox,"Oct 08, 1976",2.57,0.43,2.25,0.6,0.61,0.41,0.39,0.3,Ryo Chonan,69.0,22,13,0.0
185.0,79.0,Orthodox,"Jan 08, 2001",4.56,0.59,3.78,0.53,2.76,0.28,1.0,0.7,Baisangur Susurkaev,74.0,11,0,0.0
242.0,,,"Feb 13, 1982",2.0,0.39,3.22,0.35,0.0,0.0,0.33,0.0,Ewerton Teixeira,73.0,3,1,0.0
135.0,76.0,Orthodox,"Jan 18, 1981",3.98,0.43,1.86,0.74,0.0,0.0,0.17,1.6,Miguel Torres,69.0,44,9,0.0
181.0,,Orthodox,--,0.0,0.0,17.14,0.5,0.0,0.0,0.0,0.0,Cesar Gracie,70.0,0,1,0.0
185.0,74.0,Orthodox,"Apr 20, 1990",0.73,0.47,1.47,0.33,0.0,0.0,0.71,1.0,Chad Hanekom,76.0,9,3,0.0
145.0,72.0,Orthodox,"Oct 22, 1991",4.52,0.41,6.38,0.62,0.44,0.18,0.57,0.2,Austin Arnett,72.0,16,6,0.0
125.0,67.0,Orthodox,"Apr 25, 1992",2.63,0.52,3.27,0.5,2.9,0.6,0.51,1.0,Rogerio Bontorin,65.0,16,4,
230.0,,Orthodox,"Oct 16, 1980",4.87,0.55,1.47,0.77,0.0,0.0,0.75,4.0,Mike Hayes,76.0,20,12,2.0
170.0,,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brandon Magana,,6,2,0.0
155.0,75.0,Southpaw,"Jul 05, 1993",3.66,0.46,3.12,0.51,1.17,0.33,0.48,1.2,Luis Pena,75.0,9,3,0.0
145.0,,Orthodox,"Sep 04, 1992",1.54,0.25,17.44,0.44,0.0,0.0,1.0,0.0,Yazan Hajeh,69.0,6,1,0.0
145.0,73.0,Orthodox,"Jan 27, 1991",5.16,0.5,3.65,0.6,0.64,0.17,0.44,0.2,Luis Saldana,71.0,16,7,1.0
145.0,70.0,Orthodox,"Nov 08, 1984",2.0,0.4,2.31,0.62,3.83,0.42,0.62,1.5,Thiago Tavares,67.0,21,7,1.0
185.0,72.0,Orthodox,"Jun 22, 1989",3.6,0.33,6.0,0.16,0.0,0.0,0.5,0.0,Henrique Shiguemoto,71.0,13,4,1.0
183.0,,Southpaw,"Oct 07, 1979",0.33,0.45,0.93,0.46,0.0,0.0,0.0,0.0,Kyosuke Sasaki,67.0,3,7,4.0
205.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eric Schwartz,,2,0,0.0
125.0,,Orthodox,"Apr 01, 1994",4.06,0.65,4.26,0.46,0.0,0.0,0.5,0.0,Gustavo Gabriel,66.0,13,1,0.0
170.0,,Orthodox,--,0.0,0.0,3.91,0.5,0.0,0.0,0.28,0.0,Tom Egan,71.0,7,5,0.0
185.0,,Orthodox,"Mar 18, 1981",2.94,0.38,4.63,0.55,0.0,0.0,0.55,0.8,Fabio Nascimento,70.0,11,6,0.0
139.0,68.0,Southpaw,"Oct 31, 1981",2.36,0.33,2.55,0.63,2.93,0.51,0.5,0.7,Yoshiro Maeda,67.0,35,16,5.0
230.0,74.0,Orthodox,"Sep 28, 1976",3.18,0.51,1.0,0.63,2.0,0.63,0.82,1.9,Fedor Emelianenko,72.0,36,5,
185.0,73.0,Orthodox,"Jun 08, 1971",2.21,0.35,3.92,0.42,1.38,0.33,0.81,0.0,Marvin Eastman,69.0,18,15,1.0
170.0,79.0,Orthodox,"Oct 10, 1997",3.33,0.42,3.6,0.48,1.0,0.5,0.66,0.0,Igor Cavalcanti,71.0,9,1,0.0
135.0,64.0,Orthodox,"Nov 09, 1989",4.32,0.46,3.91,0.6,2.17,0.37,0.76,0.0,Cody Stamann,66.0,21,8,1.0
125.0,68.0,Orthodox,"Oct 06, 1983",3.87,0.33,4.97,0.65,0.0,0.0,0.87,0.0,Tyson Nam,67.0,21,14,1.0
115.0,64.0,Orthodox,"May 30, 1988",2.33,0.41,2.9,0.55,2.85,0.37,0.74,1.5,Virna Jandiroba,63.0,22,4,0.0
155.0,,,--,3.9,0.39,4.36,0.5,2.34,1.0,1.0,0.0,Steve Kozola,,8,0,0.0
205.0,73.0,Orthodox,"May 15, 1978",2.67,0.5,2.22,0.46,1.51,0.66,0.41,0.0,Chad Griggs,73.0,11,3,0.0
155.0,69.0,Orthodox,"Jul 10, 1988",2.0,0.5,10.0,0.0,0.0,0.0,0.0,0.0,Jinensibieke Asikeerbai,66.0,36,11,0.0
115.0,65.0,Orthodox,"Sep 07, 1993",2.66,0.56,3.82,0.52,1.46,0.64,0.53,0.2,Bruna Brasil,66.0,11,5,1.0
145.0,68.0,Orthodox,"Jan 21, 1997",1.6,0.29,5.8,0.51,0.0,0.0,0.71,0.0,Jin Aoi,66.0,14,6,1.0
205.0,,Orthodox,"Mar 28, 1976",2.27,0.41,4.6,0.56,2.3,0.55,0.66,0.5,Hector Ramirez,72.0,10,6,1.0
155.0,71.0,Orthodox,"Dec 28, 1995",5.51,0.54,3.71,0.65,1.06,0.33,0.76,0.0,Ismael Bonfim,68.0,20,6,0.0
205.0,74.0,Southpaw,"Apr 22, 1997",3.04,0.5,2.99,0.61,2.54,1.0,1.0,0.0,Diyar Nurgozhay,74.0,10,2,0.0
242.0,75.0,Orthodox,"Jan 02, 1980",1.66,0.46,5.31,0.46,0.0,0.0,0.5,0.5,Oli Thompson,73.0,17,10,0.0
185.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DeMarco Villalona,69.0,1,3,0.0
235.0,79.0,Orthodox,"Jan 06, 1990",2.68,0.48,2.15,0.55,4.2,0.48,1.0,0.2,Karl Williams,75.0,10,2,0.0
135.0,68.0,Orthodox,"Oct 08, 1997",1.61,0.34,3.73,0.36,0.0,0.0,0.41,0.0,Bekzat Almakhan,67.0,12,3,0.0
185.0,73.0,Orthodox,"Aug 11, 1985",3.64,0.49,4.01,0.54,0.84,0.33,0.51,0.2,Abdul Razak Alhassan,70.0,12,7,
185.0,,Orthodox,"May 23, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean Loeffler,75.0,31,5,0.0
145.0,74.0,Orthodox,"Jul 24, 1989",5.1,0.49,3.92,0.57,2.59,0.53,0.81,0.3,Jamall Emmers,70.0,22,8,0.0
185.0,76.0,Orthodox,"Nov 19, 1993",2.59,0.46,2.89,0.48,0.75,0.66,0.33,0.0,Nursulton Ruziboev,77.0,36,9,
125.0,72.0,Orthodox,"Nov 19, 1993",1.47,0.41,2.67,0.48,1.0,0.33,0.0,1.0,Manny Vazquez,70.0,11,2,0.0
135.0,70.0,Orthodox,"Apr 09, 1998",4.53,0.72,3.33,0.55,4.0,0.25,0.0,0.0,Otari Tanzilovi,70.0,9,1,0.0
170.0,,Orthodox,"Mar 12, 1982",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Joe Benoit,69.0,11,4,0.0
135.0,67.0,Orthodox,"May 14, 1979",2.65,0.4,2.59,0.64,1.54,0.3,0.58,0.8,Urijah Faber,66.0,35,11,0.0
265.0,,,"Apr 15, 1998",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allen Frye Jr.,,6,0,0.0
170.0,72.0,Orthodox,"Feb 12, 1988",2.93,0.43,3.17,0.58,0.25,1.0,0.86,0.0,Luke Jumeau,71.0,13,5,0.0
345.0,,Orthodox,"Feb 24, 1965",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andre Roberts,74.0,14,2,1.0
244.0,,,"May 15, 1978",2.4,0.48,5.73,0.32,0.0,0.0,1.0,0.0,Josh Burns,73.0,8,10,0.0
115.0,64.0,Orthodox,"Dec 24, 1987",2.92,0.52,1.4,0.55,2.15,0.41,0.33,0.9,Aisling Daly,62.0,16,6,0.0
135.0,,,"Jan 23, 1984",1.08,0.32,2.36,0.33,0.0,0.0,0.5,1.8,Rodolfo Marques Diniz,66.0,23,9,1.0
145.0,70.0,Switch,"Sep 18, 1998",6.1,0.44,5.96,0.52,0.0,0.0,1.0,2.1,Ananias Mulumba,65.0,9,3,0.0
243.0,,,"Dec 26, 1989",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kyle Noblitt,74.0,11,2,0.0
205.0,,Orthodox,"Apr 06, 1992",4.01,0.57,9.81,0.33,0.0,0.0,0.0,0.0,Alexander Poppeck,74.0,9,3,0.0
185.0,,Orthodox,--,1.47,0.48,3.27,0.6,0.0,0.0,0.0,0.0,Raul Castillo,71.0,7,1,0.0
170.0,,,--,2.63,0.5,2.11,0.55,7.89,1.0,1.0,7.9,Adam Meredith,74.0,5,3,0.0
135.0,67.0,Orthodox,"Mar 29, 1985",2.17,0.38,1.64,0.69,2.49,0.42,0.41,0.9,Chase Beebe,67.0,24,13,1.0
170.0,76.0,Southpaw,"Aug 02, 1983",5.71,0.42,3.84,0.59,1.28,0.32,0.6,1.0,Nick Diaz,73.0,26,10,
170.0,71.0,Orthodox,"Feb 26, 1980",1.75,0.51,2.04,0.59,3.93,0.45,0.0,4.1,Rousimar Palhares,68.0,19,8,0.0
225.0,77.0,Orthodox,"Jun 30, 1976",1.05,0.47,1.78,0.5,0.0,0.0,0.25,1.0,Gilbert Yvel,74.0,39,16,
